ID,trc_tau_0,trc_epsilon,trc_fs1,trc_fs2
9444,0.0700,0.1000,0.2000,0.2000
9445,0.0700,0.1000,0.2000,0.2000
9446,0.0700,0.1000,0.2000,0.2000
9447,150.0000,0.1000,0.8000,0.2000
9448,150.0000,0.1000,0.8000,0.2000
9449,150.0000,0.1000,0.8000,0.2000
9450,150.0000,0.1000,0.8000,0.2000
9451,150.0000,0.1000,0.8000,0.2000
9452,150.0000,0.1000,0.8000,0.2000
9453,1.5000,0.1000,0.2000,0.2000
9454,1.5000,0.1000,0.2000,0.2000
9455,150.0000,0.1000,0.8000,0.2000
9456,150.0000,0.1000,0.8000,0.2000
9457,0.0700,0.1000,0.2000,0.2000
9458,0.0700,0.1000,0.2000,0.2000
9459,0.0700,0.1000,0.2000,0.2000
9460,0.0700,0.1000,0.2000,0.2000
9461,150.0000,0.1000,0.8000,0.2000
9462,150.0000,0.1000,0.8000,0.2000
9463,150.0000,0.1000,0.8000,0.2000
9464,1.5000,0.1000,0.4000,0.2000
9465,150.0000,0.1000,0.8000,0.2000
9466,0.0700,0.1000,0.2000,0.2000
9467,150.0000,0.1000,0.8000,0.2000
9468,150.0000,0.1000,0.8000,0.2000
9469,150.0000,0.1000,0.8000,0.2000
9470,150.0000,0.1000,0.8000,0.2000
9471,150.0000,0.1000,0.8000,0.2000
9472,150.0000,0.1000,0.8000,0.2000
9473,150.0000,0.1000,0.8000,0.2000
9474,150.0000,0.1000,0.8000,0.2000
9475,150.0000,0.1000,0.8000,0.2000
9476,150.0000,0.1000,0.8000,0.2000
9477,1.5000,0.1000,0.4000,0.2000
9478,1.5000,0.1000,0.2000,0.2000
9479,0.0700,0.1000,0.2000,0.2000
9480,0.0700,0.1000,0.2000,0.2000
9481,0.0700,0.1000,0.2000,0.2000
9482,0.0700,0.1000,0.2000,0.2000
9483,0.0700,0.1000,0.2000,0.2000
9484,0.0700,0.1000,0.2000,0.2000
9485,1.5000,0.1000,0.2000,0.2000
9486,0.0700,0.1000,0.2000,0.2000
9487,0.0700,0.1000,0.2000,0.2000
9488,1.5000,0.1000,0.4000,0.2000
9489,1.5000,0.1000,0.4000,0.2000
9490,1.5000,0.1000,0.3000,0.2000
9491,1.5000,0.1000,0.3000,0.2000
9492,1.5000,0.1000,0.3000,0.2000
9493,1.5000,0.1000,0.3000,0.2000
9494,1.5000,0.1000,0.3000,0.2000
9495,1.5000,0.1000,0.3000,0.2000
9496,1.5000,0.1000,0.3000,0.2000
9497,1.5000,0.1000,0.3000,0.2000
9498,1.5000,0.1000,0.3000,0.2000
9499,150.0000,0.1000,0.8000,0.2000
9500,1.5000,0.1000,0.4000,0.2000
9501,1.5000,0.1000,0.3000,0.2000
9502,150.0000,0.1000,0.8000,0.2000
9503,150.0000,0.1000,0.8000,0.2000
9504,150.0000,0.1000,0.8000,0.2000
9505,150.0000,0.1000,0.8000,0.2000
9506,150.0000,0.1000,0.8000,0.2000
9507,150.0000,0.1000,0.8000,0.2000
9508,150.0000,0.1000,0.8000,0.2000
9509,0.0700,0.1000,0.2000,0.2000
9510,150.0000,0.1000,0.8000,0.2000
9511,0.0700,0.1000,0.2000,0.2000
9512,0.0700,0.1000,0.2000,0.2000
9513,0.0700,0.1000,0.2000,0.2000
9514,0.0700,0.1000,0.2000,0.2000
9515,0.0700,0.1000,0.2000,0.2000
9516,0.0700,0.1000,0.2000,0.2000
9517,0.0700,0.1000,0.2000,0.2000
9518,0.0700,0.1000,0.2000,0.2000
9519,0.0700,0.1000,0.2000,0.2000
9520,0.0700,0.1000,0.2000,0.2000
9521,0.0700,0.1000,0.2000,0.2000
9522,0.0700,0.1000,0.2000,0.2000
9523,0.0700,0.1000,0.2000,0.2000
9524,0.0700,0.1000,0.2000,0.2000
9525,0.0700,0.1000,0.2000,0.2000
9526,0.0700,0.1000,0.2000,0.2000
9527,0.0700,0.1000,0.2000,0.2000
9528,0.0700,0.1000,0.2000,0.2000
9529,1.5000,0.1000,0.4000,0.2000
9530,1.5000,0.1000,0.3000,0.2000
9531,1.5000,0.1000,0.4000,0.2000
9532,1.5000,0.1000,0.3000,0.2000
9533,1.5000,0.1000,0.3000,0.2000
9534,1.5000,0.1000,0.3000,0.2000
9535,1.5000,0.1000,0.3000,0.2000
9536,1.5000,0.1000,0.3000,0.2000
9537,1.5000,0.1000,0.3000,0.2000
9538,1.5000,0.1000,0.4000,0.2000
9539,1.5000,0.1000,0.4000,0.2000
9540,1.5000,0.1000,0.4000,0.2000
9541,0.0700,0.1000,0.2000,0.2000
9542,150.0000,0.1000,0.8000,0.2000
9543,150.0000,0.1000,0.8000,0.2000
9544,150.0000,0.1000,0.8000,0.2000
9545,0.0400,0.1000,0.8000,0.2000
9546,0.0700,0.1000,0.2000,0.2000
9547,0.0700,0.1000,0.2000,0.2000
9548,1.5000,0.1000,0.3000,0.2000
9549,1.5000,0.1000,0.3000,0.2000
9550,1.5000,0.1000,0.4000,0.2000
9551,1.5000,0.1000,0.3000,0.2000
9552,1.5000,0.1000,0.3000,0.2000
9553,1.5000,0.1000,0.3000,0.2000
9554,1.5000,0.1000,0.4000,0.2000
9555,1.5000,0.1000,0.4000,0.2000
9556,1.5000,0.1000,0.4000,0.2000
9557,1.5000,0.1000,0.4000,0.2000
9558,1.5000,0.1000,0.4000,0.2000
9559,1.5000,0.1000,0.4000,0.2000
9560,7.0000,0.1000,0.1000,0.2000
9561,7.0000,0.1000,0.1000,0.2000
9562,7.0000,0.1000,0.1000,0.2000
9563,7.0000,0.1000,0.1000,0.2000
9564,7.0000,0.1000,0.1000,0.2000
9565,7.0000,0.1000,0.1000,0.2000
9566,7.0000,0.1000,0.1000,0.2000
9567,1.5000,0.1000,0.4000,0.2000
9568,7.0000,0.1000,0.1000,0.2000
9569,0.0400,0.1000,0.8000,0.2000
9570,0.0400,0.1000,0.8000,0.2000
9571,0.0400,0.1000,0.8000,0.2000
9572,0.0400,0.1000,0.8000,0.2000
9573,0.0400,0.1000,0.8000,0.2000
9574,0.0400,0.1000,0.8000,0.2000
9575,0.0400,0.1000,0.8000,0.2000
9576,7.0000,0.1000,0.1000,0.2000
9577,7.0000,0.1000,0.1000,0.2000
9578,7.0000,0.1000,0.1000,0.2000
9579,7.0000,0.1000,0.1000,0.2000
9580,7.0000,0.1000,0.1000,0.2000
9581,0.0400,0.1000,0.8000,0.2000
9582,0.0400,0.1000,0.8000,0.2000
9583,0.0400,0.1000,0.8000,0.2000
9584,0.0400,0.1000,0.8000,0.2000
9585,0.0400,0.1000,0.8000,0.2000
9586,0.0400,0.1000,0.8000,0.2000
9587,0.0400,0.1000,0.8000,0.2000
9588,0.0400,0.1000,0.8000,0.2000
9589,0.0400,0.1000,0.8000,0.2000
9590,0.0400,0.1000,0.8000,0.2000
9591,0.0400,0.1000,0.8000,0.2000
9592,0.0400,0.1000,0.8000,0.2000
9593,0.0400,0.1000,0.8000,0.2000
9594,0.0400,0.1000,0.8000,0.2000
9595,0.0400,0.1000,0.8000,0.2000
9596,0.0400,0.1000,0.8000,0.2000
9597,0.0400,0.1000,0.8000,0.2000
9598,0.0400,0.1000,0.8000,0.2000
9599,0.0400,0.1000,0.8000,0.2000
9600,0.0400,0.1000,0.8000,0.2000
9601,0.0400,0.1000,0.8000,0.2000
9602,0.0400,0.1000,0.8000,0.2000
9603,0.0400,0.1000,0.8000,0.2000
9604,0.0400,0.1000,0.8000,0.2000
9605,0.0400,0.1000,0.8000,0.2000
9606,0.0400,0.1000,0.8000,0.2000
9607,0.0400,0.1000,0.8000,0.2000
9608,0.0400,0.1000,0.8000,0.2000
9609,0.0400,0.1000,0.8000,0.2000
9610,0.0400,0.1000,0.8000,0.2000
9611,0.0400,0.1000,0.8000,0.2000
9612,0.0400,0.1000,0.8000,0.2000
9613,0.0400,0.1000,0.8000,0.2000
9614,0.0400,0.1000,0.8000,0.2000
9615,0.0400,0.1000,0.8000,0.2000
9616,0.0400,0.1000,0.8000,0.2000
9617,0.0400,0.1000,0.8000,0.2000
9618,0.0400,0.1000,0.8000,0.2000
9619,0.0400,0.1000,0.8000,0.2000
9620,0.0400,0.1000,0.8000,0.2000
9621,0.0700,0.1000,0.2000,0.2000
9622,0.2300,0.1000,0.2000,0.2000
9623,0.0700,0.1000,0.2000,0.2000
9624,0.0700,0.1000,0.2000,0.2000
9625,0.0700,0.1000,0.2000,0.2000
9626,0.0400,0.1000,0.8000,0.2000
9627,1.5000,0.1000,0.4000,0.2000
9628,0.2300,0.1000,0.2000,0.2000
9629,0.2300,0.1000,0.2000,0.2000
9630,0.2300,0.1000,0.2000,0.2000
9631,0.2300,0.1000,0.2000,0.2000
9632,0.2300,0.1000,0.2000,0.2000
9633,1.5000,0.1000,0.4000,0.2000
9634,1.5000,0.1000,0.4000,0.2000
9635,0.2300,0.1000,0.2000,0.2000
9636,0.0700,0.1000,0.2000,0.2000
9637,0.2300,0.1000,0.2000,0.2000
9638,0.0700,0.1000,0.2000,0.2000
9639,150.0000,0.1000,0.8000,0.2000
9640,150.0000,0.1000,0.8000,0.2000
9641,1.5000,0.1000,0.4000,0.2000
9642,150.0000,0.1000,0.8000,0.2000
9643,150.0000,0.1000,0.8000,0.2000
9644,150.0000,0.1000,0.8000,0.2000
9645,0.2300,0.1000,0.2000,0.2000
9646,0.0700,0.1000,0.2000,0.2000
9647,0.0700,0.1000,0.2000,0.2000
9648,0.0700,0.1000,0.2000,0.2000
9649,0.0400,0.1000,0.8000,0.2000
9650,0.0700,0.1000,0.2000,0.2000
9651,0.0700,0.1000,0.2000,0.2000
9652,150.0000,0.1000,0.8000,0.2000
9653,150.0000,0.1000,0.8000,0.2000
9654,150.0000,0.1000,0.8000,0.2000
9655,150.0000,0.1000,0.8000,0.2000
9656,150.0000,0.1000,0.8000,0.2000
9657,150.0000,0.1000,0.8000,0.2000
9658,150.0000,0.1000,0.8000,0.2000
9659,150.0000,0.1000,0.8000,0.2000
9660,150.0000,0.1000,0.8000,0.2000
9661,150.0000,0.1000,0.8000,0.2000
9662,150.0000,0.1000,0.8000,0.2000
9663,1.5000,0.1000,0.4000,0.2000
9664,0.0700,0.1000,0.2000,0.2000
9665,0.0700,0.1000,0.2000,0.2000
9666,0.0700,0.1000,0.2000,0.2000
9667,0.0700,0.1000,0.2000,0.2000
9668,0.0700,0.1000,0.2000,0.2000
9669,150.0000,0.1000,0.8000,0.2000
9670,150.0000,0.1000,0.8000,0.2000
9671,150.0000,0.1000,0.8000,0.2000
9672,150.0000,0.1000,0.8000,0.2000
9673,150.0000,0.1000,0.8000,0.2000
9674,150.0000,0.1000,0.8000,0.2000
9675,150.0000,0.1000,0.8000,0.2000
9676,0.0700,0.1000,0.2000,0.2000
9677,0.0700,0.1000,0.2000,0.2000
9678,0.0700,0.1000,0.2000,0.2000
9679,0.0700,0.1000,0.2000,0.2000
9680,0.2300,0.1000,0.2000,0.2000
9681,0.0700,0.1000,0.2000,0.2000
9682,0.2300,0.1000,0.2000,0.2000
9683,0.0700,0.1000,0.2000,0.2000
9684,0.2300,0.1000,0.2000,0.2000
9685,0.0700,0.1000,0.2000,0.2000
9686,150.0000,0.1000,0.8000,0.2000
9687,150.0000,0.1000,0.8000,0.2000
9688,150.0000,0.1000,0.8000,0.2000
9689,150.0000,0.1000,0.8000,0.2000
9690,150.0000,0.1000,0.8000,0.2000
9691,150.0000,0.1000,0.8000,0.2000
9692,150.0000,0.1000,0.8000,0.2000
9693,1000.0000,0.1000,0.8000,0.2000
9694,1000.0000,0.1000,0.8000,0.2000
9695,1000.0000,0.1000,0.8000,0.2000
9696,1000.0000,0.1000,0.8000,0.2000
9697,1000.0000,0.1000,0.8000,0.2000
9698,1000.0000,0.1000,0.8000,0.2000
9699,7.0000,0.1000,0.1000,0.2000
9700,7.0000,0.1000,0.1000,0.2000
9701,7.0000,0.1000,0.1000,0.2000
9702,1000.0000,0.1000,0.8000,0.2000
9703,1000.0000,0.1000,0.8000,0.2000
9704,1000.0000,0.1000,0.8000,0.2000
9705,1000.0000,0.1000,0.8000,0.2000
9706,1.5000,0.1000,0.3000,0.2000
9707,1.5000,0.1000,0.3000,0.2000
9708,1.5000,0.1000,0.3000,0.2000
9709,150.0000,0.1000,0.8000,0.2000
9710,150.0000,0.1000,0.8000,0.2000
9711,1.5000,0.1000,0.4000,0.2000
9712,1.5000,0.1000,0.4000,0.2000
9713,150.0000,0.1000,0.8000,0.2000
9714,7.0000,0.1000,0.1000,0.2000
9715,0.0700,0.1000,0.2000,0.2000
9716,7.0000,0.1000,0.1000,0.2000
9717,7.0000,0.1000,0.1000,0.2000
9718,0.0700,0.1000,0.2000,0.2000
9719,0.0700,0.1000,0.2000,0.2000
9720,7.0000,0.1000,0.1000,0.2000
9721,7.0000,0.1000,0.1000,0.2000
9722,7.0000,0.1000,0.1000,0.2000
9723,7.0000,0.1000,0.1000,0.2000
9724,0.0700,0.1000,0.2000,0.2000
9725,0.0700,0.1000,0.2000,0.2000
9726,150.0000,0.1000,0.8000,0.2000
9727,150.0000,0.1000,0.8000,0.2000
9728,1.5000,0.1000,0.3000,0.2000
9729,1.5000,0.1000,0.3000,0.2000
9730,1.5000,0.1000,0.3000,0.2000
9731,1.5000,0.1000,0.3000,0.2000
9732,1.5000,0.1000,0.3000,0.2000
9733,1.5000,0.1000,0.3000,0.2000
9734,1.5000,0.1000,0.3000,0.2000
9735,1.5000,0.1000,0.3000,0.2000
9736,1.5000,0.1000,0.3000,0.2000
9737,1.5000,0.1000,0.4000,0.2000
9738,1.5000,0.1000,0.3000,0.2000
9739,1.5000,0.1000,0.3000,0.2000
9740,1.5000,0.1000,0.3000,0.2000
9741,1.5000,0.1000,0.3000,0.2000
9742,1.5000,0.1000,0.3000,0.2000
9743,1.5000,0.1000,0.4000,0.2000
9744,150.0000,0.1000,0.8000,0.2000
9745,150.0000,0.1000,0.8000,0.2000
9746,1.5000,0.1000,0.2000,0.2000
9747,1.5000,0.1000,0.2000,0.2000
9748,1.5000,0.1000,0.2000,0.2000
9749,0.0700,0.1000,0.2000,0.2000
9750,0.0700,0.1000,0.2000,0.2000
9751,0.0700,0.1000,0.2000,0.2000
9752,150.0000,0.1000,0.8000,0.2000
9753,0.0700,0.1000,0.2000,0.2000
9754,0.0700,0.1000,0.2000,0.2000
9755,0.0700,0.1000,0.2000,0.2000
9756,0.0700,0.1000,0.2000,0.2000
9757,0.0700,0.1000,0.2000,0.2000
9758,0.0700,0.1000,0.2000,0.2000
9759,0.0700,0.1000,0.2000,0.2000
9760,1.5000,0.1000,0.3000,0.2000
9761,1.5000,0.1000,0.3000,0.2000
9762,1.5000,0.1000,0.3000,0.2000
9763,1.5000,0.1000,0.3000,0.2000
9764,0.0700,0.1000,0.2000,0.2000
9765,1.5000,0.1000,0.3000,0.2000
9766,0.0700,0.1000,0.2000,0.2000
9767,1.5000,0.1000,0.3000,0.2000
9768,0.0700,0.1000,0.2000,0.2000
9769,0.0700,0.1000,0.2000,0.2000
9770,0.0700,0.1000,0.2000,0.2000
9771,0.0700,0.1000,0.2000,0.2000
9772,1.5000,0.1000,0.2000,0.2000
9773,0.0700,0.1000,0.2000,0.2000
9774,1.5000,0.1000,0.2000,0.2000
9775,150.0000,0.1000,0.8000,0.2000
9776,150.0000,0.1000,0.8000,0.2000
9777,1.5000,0.1000,0.2000,0.2000
9778,1.5000,0.1000,0.4000,0.2000
9779,1.5000,0.1000,0.4000,0.2000
9780,1.5000,0.1000,0.2000,0.2000
9781,1.5000,0.1000,0.4000,0.2000
9782,0.0700,0.1000,0.2000,0.2000
9783,150.0000,0.1000,0.8000,0.2000
9784,150.0000,0.1000,0.8000,0.2000
9785,150.0000,0.1000,0.8000,0.2000
9786,1.5000,0.1000,0.4000,0.2000
9787,150.0000,0.1000,0.8000,0.2000
9788,150.0000,0.1000,0.8000,0.2000
9789,150.0000,0.1000,0.8000,0.2000
9790,150.0000,0.1000,0.8000,0.2000
9791,150.0000,0.1000,0.8000,0.2000
9792,150.0000,0.1000,0.8000,0.2000
9793,1.5000,0.1000,0.4000,0.2000
9794,150.0000,0.1000,0.8000,0.2000
9795,150.0000,0.1000,0.8000,0.2000
9796,150.0000,0.1000,0.8000,0.2000
9797,1.5000,0.1000,0.4000,0.2000
9798,150.0000,0.1000,0.8000,0.2000
9799,150.0000,0.1000,0.8000,0.2000
9800,0.0700,0.1000,0.2000,0.2000
9801,0.0700,0.1000,0.2000,0.2000
9802,0.0700,0.1000,0.2000,0.2000
9803,0.0700,0.1000,0.2000,0.2000
9804,0.0700,0.1000,0.2000,0.2000
9805,0.0700,0.1000,0.2000,0.2000
9806,0.0700,0.1000,0.2000,0.2000
9807,0.0700,0.1000,0.2000,0.2000
9808,1.5000,0.1000,0.2000,0.2000
9809,1.5000,0.1000,0.2000,0.2000
9810,1.5000,0.1000,0.2000,0.2000
9811,1.5000,0.1000,0.2000,0.2000
9812,1.5000,0.1000,0.2000,0.2000
9813,1.5000,0.1000,0.2000,0.2000
9814,1.5000,0.1000,0.2000,0.2000
9815,1.5000,0.1000,0.2000,0.2000
9816,1.5000,0.1000,0.3000,0.2000
9817,1.5000,0.1000,0.3000,0.2000
9818,1.5000,0.1000,0.3000,0.2000
9819,1.5000,0.1000,0.3000,0.2000
9820,1.5000,0.1000,0.3000,0.2000
9821,1.5000,0.1000,0.3000,0.2000
9822,1.5000,0.1000,0.3000,0.2000
9823,1.5000,0.1000,0.3000,0.2000
9824,1.5000,0.1000,0.3000,0.2000
9825,1.5000,0.1000,0.3000,0.2000
9826,1.5000,0.1000,0.3000,0.2000
9827,150.0000,0.1000,0.8000,0.2000
9828,1.5000,0.1000,0.3000,0.2000
9829,150.0000,0.1000,0.8000,0.2000
9830,1.5000,0.1000,0.4000,0.2000
9831,1.5000,0.1000,0.4000,0.2000
9832,1.5000,0.1000,0.3000,0.2000
9833,150.0000,0.1000,0.8000,0.2000
9834,150.0000,0.1000,0.8000,0.2000
9835,150.0000,0.1000,0.8000,0.2000
9836,150.0000,0.1000,0.8000,0.2000
9837,150.0000,0.1000,0.8000,0.2000
9838,150.0000,0.1000,0.8000,0.2000
9839,150.0000,0.1000,0.8000,0.2000
9840,150.0000,0.1000,0.8000,0.2000
9841,150.0000,0.1000,0.8000,0.2000
9842,150.0000,0.1000,0.8000,0.2000
9843,150.0000,0.1000,0.8000,0.2000
9844,150.0000,0.1000,0.8000,0.2000
9845,0.0700,0.1000,0.2000,0.2000
9846,0.0700,0.1000,0.2000,0.2000
9847,0.0700,0.1000,0.2000,0.2000
9848,0.0700,0.1000,0.2000,0.2000
9849,0.0700,0.1000,0.2000,0.2000
9850,0.0700,0.1000,0.2000,0.2000
9851,0.0700,0.1000,0.2000,0.2000
9852,0.0700,0.1000,0.2000,0.2000
9853,0.0700,0.1000,0.2000,0.2000
9854,0.0700,0.1000,0.2000,0.2000
9855,150.0000,0.1000,0.8000,0.2000
9856,0.0700,0.1000,0.2000,0.2000
9857,0.0700,0.1000,0.2000,0.2000
9858,0.0700,0.1000,0.2000,0.2000
9859,0.0700,0.1000,0.2000,0.2000
9860,0.0700,0.1000,0.2000,0.2000
9861,0.0700,0.1000,0.2000,0.2000
9862,0.0700,0.1000,0.2000,0.2000
9863,1.5000,0.1000,0.4000,0.2000
9864,1.5000,0.1000,0.3000,0.2000
9865,1.5000,0.1000,0.3000,0.2000
9866,1.5000,0.1000,0.3000,0.2000
9867,1.5000,0.1000,0.3000,0.2000
9868,1.5000,0.1000,0.3000,0.2000
9869,1.5000,0.1000,0.3000,0.2000
9870,1.5000,0.1000,0.3000,0.2000
9871,1.5000,0.1000,0.4000,0.2000
9872,150.0000,0.1000,0.8000,0.2000
9873,150.0000,0.1000,0.8000,0.2000
9874,1.5000,0.1000,0.4000,0.2000
9875,0.0700,0.1000,0.2000,0.2000
9876,0.0700,0.1000,0.2000,0.2000
9877,0.0700,0.1000,0.2000,0.2000
9878,0.0700,0.1000,0.2000,0.2000
9879,1.5000,0.1000,0.4000,0.2000
9880,1.5000,0.1000,0.4000,0.2000
9881,1.5000,0.1000,0.4000,0.2000
9882,1.5000,0.1000,0.4000,0.2000
9883,1.5000,0.1000,0.4000,0.2000
9884,1.5000,0.1000,0.4000,0.2000
9885,7.0000,0.1000,0.1000,0.2000
9886,1.5000,0.1000,0.4000,0.2000
9887,7.0000,0.1000,0.1000,0.2000
9888,1.5000,0.1000,0.4000,0.2000
9889,7.0000,0.1000,0.1000,0.2000
9890,7.0000,0.1000,0.1000,0.2000
9891,1.5000,0.1000,0.4000,0.2000
9892,0.0400,0.1000,0.8000,0.2000
9893,0.0400,0.1000,0.8000,0.2000
9894,0.0400,0.1000,0.8000,0.2000
9895,0.0400,0.1000,0.8000,0.2000
9896,0.0400,0.1000,0.8000,0.2000
9897,0.0400,0.1000,0.8000,0.2000
9898,0.0400,0.1000,0.8000,0.2000
9899,7.0000,0.1000,0.1000,0.2000
9900,7.0000,0.1000,0.1000,0.2000
9901,1000.0000,0.1000,0.8000,0.2000
9902,7.0000,0.1000,0.1000,0.2000
9903,1000.0000,0.1000,0.8000,0.2000
9904,1.5000,0.1000,0.4000,0.2000
9905,0.0400,0.1000,0.8000,0.2000
9906,0.0400,0.1000,0.8000,0.2000
9907,0.0400,0.1000,0.8000,0.2000
9908,0.0400,0.1000,0.8000,0.2000
9909,0.0400,0.1000,0.8000,0.2000
9910,0.0400,0.1000,0.8000,0.2000
9911,0.0400,0.1000,0.8000,0.2000
9912,0.0400,0.1000,0.8000,0.2000
9913,0.0400,0.1000,0.8000,0.2000
9914,0.0400,0.1000,0.8000,0.2000
9915,0.0400,0.1000,0.8000,0.2000
9916,0.0400,0.1000,0.8000,0.2000
9917,0.0400,0.1000,0.8000,0.2000
9918,0.0400,0.1000,0.8000,0.2000
9919,0.0400,0.1000,0.8000,0.2000
9920,0.0400,0.1000,0.8000,0.2000
9921,0.0400,0.1000,0.8000,0.2000
9922,0.0400,0.1000,0.8000,0.2000
9923,0.0400,0.1000,0.8000,0.2000
9924,0.0400,0.1000,0.8000,0.2000
9925,0.0400,0.1000,0.8000,0.2000
9926,0.0400,0.1000,0.8000,0.2000
9927,0.0400,0.1000,0.8000,0.2000
9928,0.0400,0.1000,0.8000,0.2000
9929,0.0400,0.1000,0.8000,0.2000
9930,0.0400,0.1000,0.8000,0.2000
9931,0.0400,0.1000,0.8000,0.2000
9932,0.0400,0.1000,0.8000,0.2000
9933,0.0700,0.1000,0.2000,0.2000
9934,0.0700,0.1000,0.2000,0.2000
9935,0.0700,0.1000,0.2000,0.2000
9936,0.0700,0.1000,0.2000,0.2000
9937,0.0400,0.1000,0.8000,0.2000
9938,0.0400,0.1000,0.8000,0.2000
9939,0.0400,0.1000,0.8000,0.2000
9940,0.0400,0.1000,0.8000,0.2000
9941,0.0400,0.1000,0.8000,0.2000
9942,0.0400,0.1000,0.8000,0.2000
9943,0.0400,0.1000,0.8000,0.2000
9944,0.0400,0.1000,0.8000,0.2000
9945,0.0400,0.1000,0.8000,0.2000
9946,0.0400,0.1000,0.8000,0.2000
9947,0.0400,0.1000,0.8000,0.2000
9948,0.0400,0.1000,0.8000,0.2000
9949,0.0700,0.1000,0.2000,0.2000
9950,0.0700,0.1000,0.2000,0.2000
9951,0.2300,0.1000,0.2000,0.2000
9952,0.2300,0.1000,0.2000,0.2000
9953,0.2300,0.1000,0.2000,0.2000
9954,0.2300,0.1000,0.2000,0.2000
9955,0.2300,0.1000,0.2000,0.2000
9956,0.0700,0.1000,0.2000,0.2000
9957,0.2300,0.1000,0.2000,0.2000
9958,0.0700,0.1000,0.2000,0.2000
9959,0.2300,0.1000,0.2000,0.2000
9960,0.2300,0.1000,0.2000,0.2000
9961,0.0700,0.1000,0.2000,0.2000
9962,0.2300,0.1000,0.2000,0.2000
9963,0.2300,0.1000,0.2000,0.2000
9964,0.2300,0.1000,0.2000,0.2000
9965,0.2300,0.1000,0.2000,0.2000
9966,0.2300,0.1000,0.2000,0.2000
9967,0.0700,0.1000,0.2000,0.2000
9968,0.2300,0.1000,0.2000,0.2000
9969,0.2300,0.1000,0.2000,0.2000
9970,0.0700,0.1000,0.2000,0.2000
9971,0.2300,0.1000,0.2000,0.2000
9972,0.0700,0.1000,0.2000,0.2000
9973,150.0000,0.1000,0.8000,0.2000
9974,150.0000,0.1000,0.8000,0.2000
9975,150.0000,0.1000,0.8000,0.2000
9976,150.0000,0.1000,0.8000,0.2000
9977,150.0000,0.1000,0.8000,0.2000
9978,0.0700,0.1000,0.2000,0.2000
9979,0.0700,0.1000,0.2000,0.2000
9980,0.0700,0.1000,0.2000,0.2000
9981,0.2300,0.1000,0.2000,0.2000
9982,0.2300,0.1000,0.2000,0.2000
9983,150.0000,0.1000,0.8000,0.2000
9984,150.0000,0.1000,0.8000,0.2000
9985,150.0000,0.1000,0.8000,0.2000
9986,150.0000,0.1000,0.8000,0.2000
9987,150.0000,0.1000,0.8000,0.2000
9988,150.0000,0.1000,0.8000,0.2000
9989,150.0000,0.1000,0.8000,0.2000
9990,150.0000,0.1000,0.8000,0.2000
9991,150.0000,0.1000,0.8000,0.2000
9992,150.0000,0.1000,0.8000,0.2000
9993,150.0000,0.1000,0.8000,0.2000
9994,150.0000,0.1000,0.8000,0.2000
9995,150.0000,0.1000,0.8000,0.2000
9996,150.0000,0.1000,0.8000,0.2000
9997,1.5000,0.1000,0.4000,0.2000
9998,0.0700,0.1000,0.2000,0.2000
9999,0.2300,0.1000,0.2000,0.2000
10000,0.0700,0.1000,0.2000,0.2000
10001,0.2300,0.1000,0.2000,0.2000
10002,0.0700,0.1000,0.2000,0.2000
10003,150.0000,0.1000,0.8000,0.2000
10004,150.0000,0.1000,0.8000,0.2000
10005,150.0000,0.1000,0.8000,0.2000
10006,150.0000,0.1000,0.8000,0.2000
10007,150.0000,0.1000,0.8000,0.2000
10008,150.0000,0.1000,0.8000,0.2000
10009,150.0000,0.1000,0.8000,0.2000
10010,1.5000,0.1000,0.4000,0.2000
10011,150.0000,0.1000,0.8000,0.2000
10012,0.2300,0.1000,0.2000,0.2000
10013,0.2300,0.1000,0.2000,0.2000
10014,0.2300,0.1000,0.2000,0.2000
10015,0.2300,0.1000,0.2000,0.2000
10016,150.0000,0.1000,0.8000,0.2000
10017,150.0000,0.1000,0.8000,0.2000
10018,0.2300,0.1000,0.2000,0.2000
10019,0.2300,0.1000,0.2000,0.2000
10020,0.2300,0.1000,0.2000,0.2000
10021,0.2300,0.1000,0.2000,0.2000
10022,0.2300,0.1000,0.2000,0.2000
10023,150.0000,0.1000,0.8000,0.2000
10024,150.0000,0.1000,0.8000,0.2000
10025,150.0000,0.1000,0.8000,0.2000
10026,150.0000,0.1000,0.8000,0.2000
10027,150.0000,0.1000,0.8000,0.2000
10028,150.0000,0.1000,0.8000,0.2000
10029,150.0000,0.1000,0.8000,0.2000
10030,1.5000,0.1000,0.4000,0.2000
10031,150.0000,0.1000,0.8000,0.2000
10032,1.5000,0.1000,0.4000,0.2000
10033,1000.0000,0.1000,0.8000,0.2000
10034,1000.0000,0.1000,0.8000,0.2000
10035,1000.0000,0.1000,0.8000,0.2000
10036,1000.0000,0.1000,0.8000,0.2000
10037,1000.0000,0.1000,0.8000,0.2000
10038,1000.0000,0.1000,0.8000,0.2000
10039,1000.0000,0.1000,0.8000,0.2000
10040,7.0000,0.1000,0.1000,0.2000
10041,7.0000,0.1000,0.1000,0.2000
10042,7.0000,0.1000,0.1000,0.2000
10043,7.0000,0.1000,0.1000,0.2000
10044,7.0000,0.1000,0.1000,0.2000
10045,7.0000,0.1000,0.1000,0.2000
10046,150.0000,0.1000,0.8000,0.2000
10047,1.5000,0.1000,0.4000,0.2000
10048,1.5000,0.1000,0.4000,0.2000
10049,150.0000,0.1000,0.8000,0.2000
